-0.6165,-0.7845,-0.94595
-2.3738,-1.5512,-2.151
0.17863,0.15363,0.11381
0.41,0.2685,0.47045
-1.634,-1.8045,-1.284
1.6973,1.0077,1.1101
1.6948,1.2375,1.1921
-0.053636,0.075703,-0.16084
0.46646,0.37428,0.88056
0.2489,0.15923,0.10354
-0.2661,-0.67076,-0.74904
1.0344,0.81231,0.65549
-0.83848,-0.6146,-0.75169
3.1115,2.2803,2.1457
-0.19439,0.049159,-0.18603
0.16238,0.085079,-0.14036
1.5204,1.1411,0.57399
0.084489,-0.044184,-0.10485
-0.13632,-0.19165,-0.57118
-1.1863,-0.92949,-0.87861
0.4196,-0.0028355,0.45413
-1.9044,-1.234,-0.59965
1.0181,1.074,0.97021
2.3139,1.4096,1.6465
-0.98593,-0.82848,-0.42251
1.2228,1.0583,1.0334
1.7872,1.2369,1.6017
-2.2714,-1.0872,-1.457
-2.0537,-1.9257,-1.539
0.81401,0.24299,0.26575
-0.56992,-0.62323,-0.68515
0.9834,1.3369,0.71901
1.1624,0.92815,1.0735
1.0146,0.5602,0.67127
1.8389,1.2694,0.7353
0.9529,0.55691,1.1478
1.6972,1.461,1.4487
-1.7138,-1.169,-1.6175
-0.028204,0.22983,-0.046001
-0.22336,0.060864,-0.023443
-2.2862,-1.6373,-1.8103
0.36671,0.2167,0.2094
-1.5057,-0.99296,-0.92167
2.0169,1.1388,1.6003
-1.1474,-0.85908,-1.2146
0.75357,0.48921,0.21084
0.31258,-0.097472,-0.072763
-1.3139,-0.6149,-0.75809
-3.0937,-2.465,-1.8456
-0.084356,-0.2743,0.42902
-1.4404,-1.3434,-0.89
0.87574,0.92474,0.93992
0.72364,0.28869,0.38718
2.4121,1.1274,1.4528
0.84271,0.82526,0.42803
-0.91726,-0.18944,-0.34326
0.54206,0.57629,0.79468
-1.4382,-0.94344,-0.59875
-0.027807,-0.28088,-0.18462
-0.068725,-0.27625,-0.059383
6.1558e-05,0.3746,0.30391
-0.45302,0.040057,-0.354
1.5606,0.88436,1.0752
-2.6708,-1.5849,-1.648
0.61026,0.48438,0.58992
1.2765,0.76108,0.66035
1.0418,0.46053,1.0187
0.82357,0.65182,0.87367
0.057456,-0.51468,-0.82615
0.965,0.18219,0.19044
0.81081,1.1697,0.66233
-0.36435,-0.27163,-0.83624
-0.53798,0.4321,0.34407
-0.4217,-0.36313,-0.24602
-2.1024,-1.3881,-1.2375
